document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"Mentoring and related services shall be provided to teachers: Tenured or PSC teachers who have received their first less than satisfactory evaluation, teachers who are on a Success Plan, teachers who are on a Fourth Year Waiver, or teachers who are identified by their principal as in need of services;",65,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",not_discussed,,not_discussed,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,"District seniority shall be determined by total (Duval) service with the Employer as a member of this bargaining unit except as cited below. Where total service is equal, continuous service shall be the next determining factor.",44,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Requests must be submitted in writing by April 1, listing up to four preferred schools and two subject areas. Vacancies are listed on the website and open to applicants until May 1. New employees become eligible after two years and eleven months. Ties are broken by seniority. Transfers require receiving principal approval, with the losing principal able to request a review. Top seven senior applicants are guaranteed at least one interview. Written reasons for non-selection are provided upon request.",Voluntary transfer requests will be processed after special needs of the Employer... Employees who wish to make application for transfer... shall submit their request in writing... on or before April 1... Vacancies shall be open solely to transfer applicants until May 1... seniority as defined elsewhere in this contract will be the determining factor. All voluntary transfers shall be subject to the approval of the receiving principals... The seven (7) most senior teachers... requesting a transfer to an individual school shall be guaranteed at least one interview...,42,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,"Yes. Surplus is identified by certification. Volunteers are sought first, then teachers with the least seniority fill vacancies. Principals and HR notify affected staff, who are given up to two workdays to relocate. Feeder pattern transfers require mutual DTU/Region Chief agreement.","After the above criteria have been met, teachers with the least seniority within the school district will fill the surplus positions. The principal will notify teachers who have been declared surplus of their status... Sufficient time (not to exceed two workdays under normal circumstances) should be given to surplus teachers to pack, move, and set up their new classrooms... Any involuntary transfers involved within feeder pattern programs must be done on a case-by-case basis. The appropriate Region Chief and the President of DTU shall mutually agree upon all transfers.",46,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Yes. Triggered by budgetary reasons. Annual contract staff are considered first. Retention priority is based on certification, satisfactory performance, and seniority. HR provides recall notifications for up to three school years. The DTU is supplied a list of personnel to be RIF'd.","If a reduction in members of the bargaining unit should be necessary due to budgetary reasons, those on Annual Contract shall be considered first. The criteria in priority for determining who shall be retained or recalled shall be certification, satisfactory performance and seniority as defined in this contract. The Division of Human Resources shall be responsible for up to three school years after the RIF for notifying personnel on the recall list of openings in their areas of certification.",44,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,"Yes. Recall period is up to three school years after RIF. Order is certification, satisfactory performance, and seniority. Notice method requires employees to notify HR in writing by January 15 of each school year following RIF with availability and contact details; HR notifies via current address/phone. Response deadline is January 15; failure to notify forfeits rights. Benefit restoration is not discussed.","The Division of Human Resources shall be responsible for up to three school years after the RIF for notifying personnel on the recall list of openings in their areas of certification. Persons on the recall list as the result of RIF shall be responsible for notifying the appropriate Human Resource administrator in writing by January 15 of each school year following the RIF of their availability, their current mailing address, and their current telephone number... The criteria in priority for determining who shall be retained or recalled shall be certification, satisfactory performance and seniority as defined in this contract.",44,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,"certification, satisfactory performance, and seniority (in priority order)","The criteria in priority for determining who shall be retained or recalled shall be certification, satisfactory performance and seniority as defined in this contract.",44,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"However, if this exemption results in surplusing of a tenured employee by a non-tenured employee, no such exemption shall exist.",45,medium,"Corrected page number to 45 based on document pagination. Answer and evidence preserved as the clause explicitly references 'tenured employee' in the context of surplus/RIF protections, directly satisfying the query about tenure rights. [keyword-rescue]"
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,Vocational trades teachers shall be required to obtain industry certification as well as Florida professional certification by the beginning of 2002 - 03.,41,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,take disciplinary action for proper cause,10,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"The following progressive steps must be followed in administering discipline... d. Termination. In the event an employee is reduced in rank or compensation, has a written reprimand included in the assessment file, is disciplined, discharged, terminated, or otherwise separated, such employee shall be given the reasons therefore in writing. When an incident involving the discipline of a teacher comes before the Professional Standards Committee, the teacher may choose to have a representative make a presentation of no more than five minutes to the Committee on his/her behalf.",21-22,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",no,The Employer shall be concerned with the non-school activities of an employee only when they interfere with the discharge of the employee's duties. The Employer places the question of out-of-school/work location center activities on the part of employees purely on a professional and ethical basis. The question is placed entirely in the keeping of the conscience of the individual employee.,25,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",no,"Referral to or voluntary enrollment in an employee assistance program, or other rehabilitation programs, including but not limited to alcohol and drug abuse, shall not be made a part of or otherwise noted in the employee's personnel file.",25,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",no,"DTU shall have the use of the District electronic mail system... The electronic mail system shall not be used for the distribution of information which is political... slanderous, defamatory, libelous, or in any way critical of the School Board... It shall not be used for solicitation of non-members...",14,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,Teachers' planning books shall be available at their teaching stations. Occasional temporary collection of the planning books by the principal for review may occur.,26,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,yes,The electronic mail system shall not be used for the distribution of information which is political (unless authorized by the Superintendent)...,14,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,yes,The Employer shall be concerned with the non-school activities of an employee only when they interfere with the discharge of the employee's duties. The Employer places the question of out-of-school/work location center activities on the part of employees purely on a professional and ethical basis.,25,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,"The parties agree to establish an ongoing Safe Schools Task Force for the duration of this contract... The composition of the Task Force shall be 14 in number, with equal representation of the parties.",19,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"A fund, not to exceed $12,000, shall be established for the reimbursement to employees for damage to property worn on the employee's person or in an employee's physical possession, provided such damage results from administration of emergency first aid, assault upon the employee... must file an employee incident report",74,high,Evidence page (74) falls outside the provided document excerpt; Stage 1 quote retained as it directly addresses assault procedures/reimbursement.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,Teachers and administrators should work together in a mutually supportive manner to maintain proper student conduct. Each teacher shall have the right to promulgate and have enforced reasonable rules of classroom conduct which apply to students while in that teacher's class.,24,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,yes,"Any teacher shall have the right to send a student to the office, with a written explanation or referral, whenever the student is involved in an incident contrary to the established rules of conduct.",24,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",yes,"In the event of a bomb threat, employees shall not be required to re-enter an evacuated building to search for a bomb.",32,high,Corrected page reference from 33 to 32 based on provided text location.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,"The Employer shall provide clean classrooms, restrooms, work areas, cafeterias, and other facilities used by employees subject to reasonable limitations. The employee shall make all reasonable efforts to maintain her/his work area in safe condition, including reporting observed needs to the principal or her/his designee/ appropriate administrator.",32,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,(6) Parking lots for employees shall be enclosed by a security fence around the parking area; and (7) Leaves/transfers for employees in the event of a legitimate threat of an assault upon their life or the actual physical assault to the life of an employee.,19,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,"Funding shall be allocated to provide substitutes for up to 10 days for each school year, for the release of beginning teachers and/or peer teachers participating in the program. These days are to be assigned by the principal to be used to observe, counsel, and to support other Beginning Teacher Program activities. ... Members of the teachers bargaining unit who are in their first year of employment with the Duval County School District and placed under contract at the beginning of the school year will be required to attend no more than two days of in-service training outside the normal work calendar. ... Compensation for the in-service training is included in the base pay of the employee's salary schedule.",40,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,Six classroom-teacher positions on the Duval Professional Development Advisory Council shall be filled by appointment of the Duval Teachers United.,19,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",yes,Lead teachers in Magnet Programs may receive differentiated stipends in accordance with the Magnet Lead Teacher Remuneration Plan under certain circumstances if approved by the School Board up to the maximum indicated in the Supplemental Salary Schedule.,68,high,
