document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,"In the case where an employee is RIF’d, his/her account will not be forfeited if said employee is recalled and he/she accepts the recall; provided, however, that the period of leave or RIF may not exceed three (3) years without forfeiture.",30,high,"Stage 1 incorrectly marked as not_discussed. Page 30 explicitly addresses recall after a RIF (layoff), confirming that employees may be recalled and accepted back within a three-year window without forfeiting benefits. [recall-recovery]"
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"The individual teacher is responsible for keeping licenses current and renewed when due, and for securing proper certification of outside teaching experience, military service, and cumulative sick leave for submission to the Human Resources department. Any teacher whose license is not current at the beginning of a school year will be placed on substitute-teacher pay as of the first teacher work day; upon attainment of renewal, regular-teacher pay shall commence, with no retroactive pay for the period of time when the teacher’s license had lapsed. A teacher whose license is not current is not eligible for benefits until his or her license is restored.",22,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",not_discussed,,not_applicable,medium,"The provided document appears truncated (ends mid-sentence on p. 26). No provisions regarding just cause, proper cause, or dismissal/termination procedures were found in the available text. 'not_discussed' retained, but confidence lowered to medium due to truncation."
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",not_discussed,,not_applicable,medium,"The provided document appears truncated (ends mid-sentence on p. 26). No provisions regarding dismissal, termination, discharge, or contract cancellation procedures were found in the available text. 'not_discussed' retained, but confidence lowered to medium due to truncation."
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,"The Board encourages teachers to become active members, and provides for Association involvement in new teacher orientation and will provide membership and enrollment information with new employee materials.",8,high,Evidence directly and explicitly confirms provisions for new teacher orientation. Updated confidence from medium to high.
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,"Appendix B lists 'Lead Teacher ELA', 'Lead Teacher Math', 'Lead Teacher Science', 'Lead Teacher Social Studies', 'Lead Teacher Related Arts', 'Lead Teacher SPED', 'Lead Teacher Practical/Fine Arts' and 'Sixth/Seventh/Eighth-grade Team Leader', each receiving a '$3,080' stipend.",37,high,
fort_wayne_community_schools__fort_wayne_community_schools_2021_2023__af169a5f,Fort_Wayne_Community_Schools_2021-2023.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",not_discussed,,not_applicable,high,"No provisions regarding career ladders, advancement pathways, or differentiated career roles were found in the provided document text."
