review_id,document_id,district,file_name,question_id,question,a_answer,a_evidence,a_page,a_confidence,a_coder_notes,a_status_correct,a_value_correct,a_evidence_correct,a_page_correct,a_overall_correct,b_answer,b_evidence,b_page,b_confidence,b_coder_notes,b_status_correct,b_value_correct,b_evidence_correct,b_page_correct,b_overall_correct,reviewer_notes
a1770dad6300c847,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_health_plan_type_005,What health plan types are described?,"Blue Cross-Blue Shield ""Blue Choice"" Plan; Matthew Thornton Blue Benefit Plan","The Board agrees to provide Hospital/Medical Insurance coverage under the Blue Cross - Blue Shield ""Blue Choice"" Plan. The parties have agreed to replace the current Matthew Thornton “Classic” Plan with Matthew Thornton Blue Benefit Plan.",11,high,,yes,yes,no,no,no,"Blue Cross-Blue Shield ""Blue Choice"" Plan","The Board agrees to provide Hospital/Medical Insurance coverage under the Blue Cross -Blue Shield ""Blue Choice"" Plan.",12,high,,yes,no,yes,yes,no,"The document names two health plans: Article Six A (PDF p12) ""Hospital/Medical Insurance coverage under the Blue Cross - Blue Shield \""Blue Choice\"" Plan"" with Option I/Option II co-pays, and the paragraph on PDF p13 ""The parties have agreed to replace the current Matthew Thornton “Classic” Plan with Matthew Thornton Blue Benefit Plan"" (the table of contents also lists a “Blue Choice” Plan and a Matthew Thorton Blue Plan appendix, though those appendix pages are missing from the PDF). A's value is therefore correct and complete, but its evidence stitches two sentences from two different pages (PDF p12 and PDF p13) into one continuous quote, and its cited page 11 contains neither sentence (PDF p11 is Article Five compensation; footer numbers run one behind the PDF page here). B's quote and page 12 are correct, but its value omits the Matthew Thornton Blue Benefit Plan. Neither record is acceptable as coded data."
0f3c4d8b1c5bc46b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_dental_006,Does the document state that dental insurance is available?,yes,"The Board agrees to provide coverage under Delta Dental Insurance Plan Coverage A, B, and C as agreed to by the parties. Effective the date of ratification, the Board shall pay an amount not to exceed eighty-five (85%) for the coverage selected by the parties.",13,high,,,,,,,yes,"The Board agrees to provide coverage under Delta Dental Insurance Plan Coverage A, B, and C as agreed to by the parties.",11,high,,,,,,,
ea3204f932d02442,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_vision_007,Does the document state that vision or optical insurance is available?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
f98c553e46ccb872,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_life_008,Does the document provide district-paid or voluntary life insurance?,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
b44a265a501aa3a2,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_disability_009,Does the document mention short-term or long-term disability coverage?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
3ca6aa8bdd276bc8,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_retirement_contribution_010,What employer retirement or pension contribution is stated?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
4cefc69835460794,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_leave_continuation_011,Does the document state whether insurance benefits continue during paid or unpaid leave?,yes,"""All benefits to which a teacher was entitled at the time the teacher's leave of absence commenced, including unused accumulated sick leave, will be restored to that teacher."" Leaves for Peace Corps, VISTA, National Teacher Corps, and military service are explicitly stated to be granted ""without pay or any other benefits.""",30-31,high,[recall-recovery],,,,,,yes,"""All benefits to which a teacher was entitled at the time the teacher's leave of absence commenced, including unused accumulated sick leave, will be restored to that teacher.""",32,high,,,,,,,
74d0e252e0e2f3b6,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,benefits_retiree_012,"Does the document provide retiree health, dental, life, or other post-employment benefits?",not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
06048cd8e3f90d29,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_sick_days_001,How many paid sick leave days are granted per year?,15,"A teacher shall earn sick leave at the rate of one and one-half (1-1/2) days at the beginning of each month of employment from September 1 through and including June 1 of the school year, provided, however, that a teacher shall not accumulate more than fifteen (15) sick leave days during the entire year.",27,high,,yes,yes,yes,no,no,18,"""A teacher shall earn sick leave at the rate of one and one-half (1-1/2) days at the beginning of each month of employment from September 1 through and including June 1 of the school year""",28,high,,yes,no,no,yes,no,"Article Twenty A.1 sits on PDF page 28 (printed footer 27, so footers run one behind): 1-1/2 days per month from September 1 through June 1 (ten months) ""provided, however, that a teacher shall not accumulate more than fifteen (15) sick leave days during the entire year,"" so 15 is the correct figure; the only subset variation is Appendix J (PDF pp50-51), where job sharers get ""fifteen (half) sick days, pro-rated for months of service,"" still fifteen days. A's value and verbatim quote (including the governing fifteen-day proviso) are right, but its page 27 is the printed footer, not the PDF page (PDF p27 is the dues-deduction article). B's 18 is wrong — it multiplies 1.5 by twelve months — and its quote is cut off mid-sentence before the fifteen-day cap that governs the annual total, so it cannot support the stated value. Both records are unacceptable."
52a8ff6cbeca0327,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_sick_accrual_002,"Does sick leave accumulate or carry over, and what cap is stated?",Sick leave accumulates and carries over from year to year. The maximum accumulation cap is 120 days.,Sick leave days may be accumulated from year to year with a maximum limit of one hundred and twenty (120) days.,28,high,,yes,yes,yes,yes,yes,120,Sick leave days may be accumulated from year to year with a maximum limit of one hundred and twenty (120) days.,27,high,,yes,yes,yes,no,no,"Article Twenty A.1 (SICK LEAVE) states verbatim 'Sick leave days may be accumulated from year to year with a maximum limit of one hundred and twenty (120) days.' That clause sits on PDF page 28, whose printed footer reads 27, so printed numbers run one behind PDF pages throughout this agreement. A's page 28 is right; B's page 27 is the printed footer and is off by one. 120 is the only stated carry-over cap: the same paragraph separately caps in-year earning at fifteen (15) days, Article Twenty B caps the retirement payout at ninety (90) days, and Appendix J (PDF p. 50-51) has job sharers accruing sick leave at half-day rates with no different carry-over cap, so neither candidate's value omits a group variation."
0af33e30499214e3,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_sick_family_003,May teachers use sick leave for family illness or family care?,"Yes, teachers may use sick leave to care for sick family members for up to five (5) days.","Sick leave shall be used by a teacher only for actual personal illness, including pregnancy disabilities, and to care for sick family members for up to five (5) days, which prevent that teacher from performing that teacher's normal duties.",28,high,,yes,na,yes,yes,yes,yes,"Sick leave shall be used by a teacher only for actual personal illness, including pregnancy disabilities, and to care for sick family members for up to five (5) days, which prevent that teacher from performing that teacher's normal duties.",27,high,,yes,na,yes,no,no,"Article Twenty A.1 expressly permits sick leave 'to care for sick family members for up to five (5) days,' so the status is yes for both; the question asks only whether the provision exists, so no value is owed (A's added 'five (5) days' is nonetheless accurate). Both quotes are verbatim, but the clause is on PDF page 28 (printed footer 27): A's page 28 is correct and B's page 27 is the printed number, off by one. Article Twenty Two D separately grants unpaid leave up to one year to care for a sick immediate family member, which does not disturb the sick-leave answer."
f1e1d2a22c7148ea,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_personal_days_004,How many paid personal leave days are granted per year?,2,"Two (2) days leave of absence for personal or legal business, household or family matters or for the observance of religious holidays.",30,high,,,,,,,2,"Two (2) days leave of absence for personal or legal business, household or family matters or for the observance of religious holidays.",29,high,,,,,,,
9fef6a51ae728eb8,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_personal_restrictions_005,What restrictions apply to personal leave use?,"Teachers must request personal leave five (5) school days prior to the leave day, except in emergencies where normal sick leave calling procedures apply. The leave is restricted to sound, pressing, and unavoidable reasons and cannot be used to extend a vacation week or long weekend.","A teacher desiring such leave must request the leave five (5) school days prior to the leave day. In the event of an emergency, the teacher will follow the normal sick leave procedure for calling in. Leave of absence for personal or legal business, household or family matters are to be used for sound, pressing and unavoidable reasons only. Such leave cannot be used to extend a vacation week or a long weekend.",30,high,,yes,yes,yes,yes,yes,"Must request leave five (5) school days prior; emergencies require following normal sick leave call-in procedure; must be for sound, pressing, and unavoidable reasons; cannot extend a vacation week or long weekend.","A teacher desiring such leave must request the leave five (5) school days prior to the leave day. In the event of an emergency, the teacher will follow the normal sick leave procedure for calling in. Leave of absence for personal or legal business, household or family matters are to be used for sound, pressing and unavoidable reasons only. Such leave cannot be used to extend a vacation week or a long weekend.",29,high,,yes,yes,yes,no,no,"Article Twenty One A.1 (TEMPORARY LEAVES OF ABSENCE) supplies all the restrictions both candidates list: request 'five (5) school days prior to the leave day,' emergency call-in under the normal sick leave procedure, use 'for sound, pressing and unavoidable reasons only,' and no use 'to extend a vacation week or a long weekend.' The clause begins on PDF page 30 (printed footer 29) and its last quoted sentence carries onto PDF page 31, so A's page 30 is correct while B's page 29 is the printed footer, off by one. Both answers omit the A.1 verification sentence on PDF page 31 ('may be subject to verification provided that the Superintendent has a bonafide reason to believe that the day was not taken in compliance'), which I treated as incompleteness rather than error since the governing restrictions are captured."
51b2fd983ff1fd56,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_personal_conversion_006,"Does unused personal leave convert to sick leave, cash, or another benefit?",not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],no,na,no,no,no,yes,"If during any school year a teacher uses no personal leave and no sick leave, that teacher shall be eligible for an additional bonus day under the provisions which are set forth in the Article Twenty D., Sick Leave of this Agreement.",30,high,,yes,na,yes,no,no,"The provision exists: Article Twenty One A.2 says 'If during any school year a teacher uses no personal leave and no sick leave, that teacher shall be eligible for an additional bonus day under the provisions which are set forth in the Article Twenty D., Sick Leave of this Agreement,' and Article Twenty D lets that bonus be taken as a per-diem cash payment or a day off; Article Twenty One H reinforces this by protecting eligibility for 'a sick leave incentive day.' A's not_discussed is therefore wrong and its empty evidence/page are owed but absent (searches run: 'unused personal leave', 'personal leave bonus day', 'buy back sick days', 'per diem payment unused', 'conversion of unused days', 'personal days paid'). B's status and verbatim quote are right, but A.2 is on PDF page 31 (printed footer 30), so B's page 30 is the printed number and off by one. BOTH candidates are unacceptable as coded data."
05a98765dff02d6f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_bereavement_days_007,How many bereavement leave days are available?,"5 consecutive days for immediate family, plus 1 day to attend funeral of a relative not listed; paid.","Five (5) consecutive days leave of absence because of death in the immediate family of the teacher only... In addition to the leave of absence provided for the immediate family as defined herein, the teacher is entitled to one (1) day of leave to attend the funeral of a relative not listed in the preceding sentence.",30,high,,yes,yes,yes,no,no,"Five (5) consecutive days of leave are available for death in the immediate family, with two (2) of these days reservable for estate matters. Additionally, one (1) day of leave is available to attend the funeral of a relative not listed in the immediate family definition.","Five (5) consecutive days leave of absence because of death in the immediate family of the teacher only, provided, however, that two (2) of these days may be reserved for dealing with matters arising out of settling the decedent's estate to be used at any time with at least five (5) days notice. Immediate family is hereby defined to mean spouse, parents, children, brothers, sisters, mother-in-law or father-in-law, or a blood relative or ward residing in the same house. In addition to the leave of absence provided for the immediate family as defined herein, the teacher is entitled to one (1) day of leave to attend the funeral of a relative not listed in the preceding sentence.",31,high,,yes,yes,yes,yes,yes,"Article Twenty One D. (Temporary Leaves of Absence, with full pay) grants ""Five (5) consecutive days leave of absence because of death in the immediate family of the teacher only"" plus ""one (1) day of leave to attend the funeral of a relative not listed in the preceding sentence""; this paragraph sits on PDF page 31 (printed footer ""30""), and appears nowhere else in the document. Both candidates report the day counts correctly, but A cites page 30, which is the printed footer number rather than the PDF page, so its page is off by one; A's ellipsis also drops the proviso that two of the five days may be reserved for settling the decedent's estate, though the day counts it quotes are verbatim. B quotes paragraph D contiguously and verbatim with the correct PDF page 31, so B is acceptable as coded data."
779397ee28dbb24f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_bereavement_relatives_008,Which relatives or household members are covered by bereavement leave?,"Immediate family is defined as spouse, parents, children, brothers, sisters, mother-in-law, father-in-law, or a blood relative or ward residing in the same house. Additionally, one day of leave is provided to attend the funeral of a relative not listed in the preceding sentence.","""Immediate family is hereby defined to mean spouse, parents, children, brothers, sisters, mother-in-law or father-in-law, or a blood relative or ward residing in the same house. In addition to the leave of absence provided for the immediate family as defined herein, the teacher is entitled to one (1) day of leave to attend the funeral of a relative not listed in the preceding sentence.""",31,high,,yes,yes,yes,yes,yes,"Spouse, parents, children, brothers, sisters, mother-in-law, father-in-law, or a blood relative or ward residing in the same house; also covers funeral of any relative not listed.","Immediate family is hereby defined to mean spouse, parents, children, brothers, sisters, mother-in-law or father-in-law, or a blood relative or ward residing in the same house.",30,high,,yes,yes,yes,no,no,"Article Twenty One D. on PDF page 31 (printed footer ""30"") defines immediate family as ""spouse, parents, children, brothers, sisters, mother-in-law or father-in-law, or a blood relative or ward residing in the same house"" and adds one day ""to attend the funeral of a relative not listed in the preceding sentence""; no other passage in the document covers bereavement-eligible relatives. Both candidates list the covered relatives correctly and quote verbatim. A cites the correct PDF page 31; B cites 30, which is the printed footer of that same page, an off-by-one PDF page error, so B fails on page and overall."
8eaff58bf5abe02c,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_parental_paid_009,"Does the document provide paid parental, bonding, maternity, paternity, or adoption leave beyond accrued sick leave?",no,"Other leaves of absence (including child rearing and adoption leave), without pay or other benefits, may be granted by the Board for any good reason...",32,high,,,,,,,no,"F. Other leaves of absence (including child rearing and adoption leave), without pay or other benefits, may be granted by the Board for any good reason and for such period as the Board may determine.",33,high,,,,,,,
63bc83a23b6c8875,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_pregnancy_disability_010,"Does the document address pregnancy, childbirth, or temporary disability leave?",yes,"Sick leave shall be used by a teacher only for actual personal illness, including pregnancy disabilities",27,high,,,,,,,yes,"Article Twenty, Section E.1 states: ""A teacher who has taught for two (2) full school years with the Manchester School District under an individual contract as set forth in Appendix B and who is pregnant, shall be entitled to a leave of absence without pay..."" Article Twenty, Section E.2 states: ""...a teacher who is actually working during the school year and takes maternity leave for part of that year shall... be eligible... for unused accumulated sick leave... only for the period of actual personal medical disability resulting from the pregnancy...""",32,high,,,,,,,
d419cb7cb3e0780f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_adoption_childcare_011,"Does the document provide adoption, child care, or bonding leave?",yes,"""F. Other leaves of absence (including child rearing and adoption leave), without pay or other benefits, may be granted by the Board for any good reason and for such period as the Board may determine.""",33,high,,,,,,,yes,"Other leaves of absence (including child rearing and adoption leave), without pay or other benefits, may be granted by the Board for any good reason and for such period as the Board may determine.",32,high,,,,,,,
0428eafa5c03ed38,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_fmla_012,Does the document discuss Family and Medical Leave Act rights or equivalent family medical leave?,yes,"""NOTE: The parties agree to execute a memorandum of understanding agreeing to accept the Board's policy regarding FMLA leave, subject to its review by NEA-NH's attorney, with the understanding that the policy will not be changed except by mutual agreement.""",34,high,"The document explicitly references FMLA in a note within the Extended Leaves of Absence section. It states that the parties agree to accept the Board's policy regarding FMLA leave. However, it does not provide specific details on duration, eligibility, substitution, benefit continuation, or notice rules within the contract text itself, referring instead to a separate Board policy. Per the instructions, if it only references FMLA without detail, code yes and note limited detail.",,,,,,yes,"NOTE: The parties agree to execute a memorandum of understanding agreeing to accept the Board's policy regarding FMLA leave, subject to its review by NEA-NH's attorney, with the understanding that the policy will not be changed except by mutual agreement.",33,high,,,,,,,
622fa5053251af28,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,leave_absence_reporting_013,Does the document specify absence reporting or substitute-request procedures for teachers?,yes,"""A. 1. ... In the event of an emergency, the teacher will follow the normal sick leave procedure for calling in.""",30,high,,yes,na,yes,yes,yes,not_discussed,,not_discussed,high,,no,na,no,no,no,"The document does specify absence reporting and substitute provisions: Article Twenty One A.1 on PDF page 30 states ""In the event of an emergency, the teacher will follow the normal sick leave procedure for calling in"" (and requires personal leave to be requested five school days in advance); Article Twelve A.3 on PDF page 20 states ""The Board will use every reasonable effort to provide a substitute teacher whenever a teacher is absent""; Article Twenty A. on PDF pages 28-29 requires a physician's certificate for absences of three days or more; Article Nine F. on PDF pages 17-18 governs substitute call lists. Searches run: ""absence notify report principal"", ""substitute teacher absent provide"", ""sick leave procedure calling in notice"" (plus full-text scans for ""calling in"", ""notify"", ""substitute""), all of which surface these provisions, so B's not_discussed is wrong and owed evidence/page are missing. A's quoted sentence is verbatim and on the correct PDF page 30, despite the ""A. 1. ..."" label prefix."
b50ab325b59980b9,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_work_year_days_001,How many teacher work days or duty days are required in the regular work year?,183,"the work year of the employees in the unit ... will in no event be longer than one hundred eighty three (183) days. The ""work year"" will include one hundred eighty (180) days when pupils are in attendance and a maximum of three (3) days on which attendance by members of the unit is required.",19,high,,,,,,,183,"The work year for school psychologists [hired prior to 1997-1998] shall be two hundred and five (205) days. The work year for school psychologists [hired between 1999 and 2004] shall be one hundred eighty-nine (189) days. For 2004-2007, school psychologists’ salaries will be calculated on a per diem basis by dividing the applicable salary as shown on Appendix B by the number of contractual teacher workdays per year (183).",20,high,,,,,,,
f695627de56f11a6,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_workday_length_002,What is the required length of the teacher workday?,Teachers must be in their classrooms or at a duty station fifteen (15) minutes before student admission and remain fifteen (15) minutes after student dismissal.,"Teachers must be in their respective classrooms, or in school working on instructionally-related tasks, or at a duty station fifteen (15) minutes before the time for admitting students into school, said admission time to be determined by the Principal, provided, however, that no change in the present schedule will change the length of the teacher day.",19,high,,yes,yes,yes,yes,yes,15 minutes before and after student admission/dismissal,"Teachers must be in their respective classrooms, or in school working on instructionally-related tasks, or at a duty station fifteen (15) minutes before the time for admitting students into school... Teachers must remain in the classroom, or in school working on instructionally-related tasks, or at a duty station fifteen (15) minutes after the dismissal of students.",18,high,,yes,yes,no,no,no,"Article Twelve (Teaching Hours and Teaching Load) is the only workday provision: A.1 leaves student starting/dismissal times to the Board with the proviso that ""no change in the present schedule will increase the length of the teacher day,"" A.2.a requires teachers on site fifteen minutes before student admission (PDF page 19, footer ""18"") and A.2.b fifteen minutes after dismissal (PDF page 20). Searches for hours-per-day, level-specific schedules, clock times, job share (Appendix J), specialist MOUs (Appendices K-L) and psychologist work-day appendices found no total-hours figure and no differing figure by school level, so the 15-minute framing is the correct value; neither candidate notes A.2.e, which exempts School Psychologists from 2.a and 2.b. A quotes A.2.a contiguously and verbatim with the correct PDF page 19. B's quote is stitched across PDF pages 19 and 20 with an ellipsis replacing the governing ""length of the teacher day"" language, and its page 18 is the printed footer of page 19, so it is off by one."
7cb608b0a8ab0be8,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_prep_guarantee_003,Does the document guarantee teacher planning or preparation time?,yes,"""The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools, in addition to their lunch period, with daily preparation time consisting of one (1) class period during which they will not be assigned to any other duties.""",21,high,,,,,,,yes,The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools... with daily preparation time... All Elementary teachers will receive five (5) preparatory periods per week...,20,high,,,,,,,
1d144de3ebf10e5a,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_prep_minutes_004,How much planning or preparation time is guaranteed?,Junior and senior high school teachers receive one (1) class period of daily preparation time. Elementary teachers receive five (5) preparatory periods per week of not less than forty-five (45) minutes each. Elementary specialists receive a minimum of five (5) preparation periods per week of no less than thirty (30) minutes each.,"C. 2. The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools, in addition to their lunch period, with daily preparation time consisting of one (1) class period during which they will not be assigned to any other duties. C. 3. All Elementary teachers will receive five (5) preparatory periods per week of not less than forty-five (45) minutes each. C.5, By September 1, 2006, all elementary specialists will receive a minimum of five (5) preps per week of no less than 30 minutes each.",21,high,,yes,yes,yes,yes,yes,"High school: 1 class period daily; Elementary: 5 periods/week, min 45 mins each; Specialists: 5 periods/week, min 30 mins each",daily preparation time consisting of one (1) class period... All Elementary teachers will receive five (5) preparatory periods per week of not less than forty-five (45) minutes each... all elementary specialists will receive a minimum of five (5) preps per week of no less than 30 minutes each.,20,high,,yes,yes,no,no,no,"Article Twelve C.2/C.3/C.5 (PDF page 21, printed footer 20) states all three guarantees: junior and senior high teachers get daily prep of one class period; elementary teachers five preparatory periods per week of not less than forty-five minutes; elementary specialists a minimum of five preps per week of no less than 30 minutes (Appendix K p.52 and Appendix L p.53 only add committee/intent language, no different guarantee). A quotes C.2, C.3 and C.5 verbatim with their governing subjects and cites PDF page 21, which is correct. B has the right three figures but its evidence is a stitched, ellipsis-joined quote whose first fragment drops the governing words 'The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools', and its page 21 is reported as 20 (it used the printed footer number, which runs one behind the PDF page here); B also labels the secondary tier 'High school' where the clause covers junior and senior high."
3a1cd681c5734bae,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_prep_protected_005,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,daily preparation time consisting of one (1) class period during which they will not be assigned to any other duties.,20,high,,,,,,,yes,H. Teachers who lose a preparation period because they have to cover for absent faculty members shall be paid at an hourly rate of 1/1000 of the base salary.,11,high,,,,,,,
370bc28735c4a23c,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_lunch_duty_free_006,Does the document guarantee a duty-free lunch?,yes,All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.,20,high,[recall-recovery],,,,,,yes,"""All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.""",21,high,,,,,,,
c00cfccd4ee9c313,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_lunch_minutes_007,How many minutes is the lunch period?,"Elementary teachers have a duty-free lunch period of at least twenty (20) minutes. Junior and senior high school teachers have a duty-free lunch period (duration not explicitly specified in minutes in this section, but Section A.2 of Article on Salaries references a one-half hour paid lunch period for teachers working four hours or more).",All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.,21,high,,yes,yes,yes,yes,yes,30,Teachers who actually work for four (4) hours or more during a calendar day shall be entitled to a one-half hour paid lunch period.,8,high,,yes,no,no,yes,no,"The lunch-period provision is Article Twelve C.1 on PDF page 21 (printed footer 20): 'All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.' 'lunch' appears only on PDF pages 8, 9 and 21 in the whole document. A quotes C.1 verbatim, correctly reports 20 minutes for elementary and no stated duration for secondary, and correctly flags the separate Article Five A.2.a half-hour paid lunch; page 21 is right. B's '30' comes from Article Five A.2.a, which applies only to 'any teacher hired to continue work beyond that teacher's normal contract year' working four or more hours - an extended-work pay rule, not the regular duty-free lunch period - so the value is wrong and omits the stated 20-minute elementary lunch; the quote is verbatim and PDF page 8 does contain it, so page is right but the evidence governs a different provision."
5e9ca5c7cafd5976,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_meetings_limits_008,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,"""Teachers may be required to attend professional activities to be held after the dismissal of students which shall be jointly planned and scheduled by the Administration and representatives selected by the faculty at each work site. These activities shall not exceed between ten (10) and thirteen (13) hours per year.""",20,high,,,,,,,yes,Teachers may be required to attend professional activities to be held after the dismissal of students which shall be jointly planned and scheduled by the Administration and representatives selected by the faculty at each work site. These activities shall not exceed between ten (10) and thirteen (13) hours per year.,19,high,[recall-recovery],,,,,,
7af42581516fc292,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_nonteaching_duties_009,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Lunch room duty may be assigned to teachers as part of their regular duties without additional compensation. The Board agrees to offer detention hall supervision to teachers, who will be compensated therefore in the amount of $16.15 per session",8,high,,,,,,,yes,"""Lunch room duty may be assigned to teachers as part of their regular duties without additional compensation.""",9,high,"The document explicitly mentions lunch room duty, detention hall supervision, and clerical duties (specifically exempting counselors from them). It also lists bus, lavatory, and study hall duties in the Professional Duties section.",,,,,,
b19eb4213c5a7f66,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_size_limits_001,"Does the document include class-size limits, caps, goals, or review procedures?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7f9269e478a487fc,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_elementary_max_002,What elementary class-size maximums or targets are stated?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7c252a4ab9cabde6,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_secondary_max_003,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
f4b7760b61d4827c,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_overage_remedy_004,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
50c7d02dd926c237,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_procedure_001,Does the document describe teacher evaluation procedures?,not_discussed,,not_applicable,low,"The document contains a section titled ""TEACHER EVALUATION"" (Article 24, based on context clues like ""24"" appearing on page 25) which describes the procedures for evaluation, including monitoring, observation, and the use of an Evaluation Handbook. [grounding failure: evidence is absent from cited passage]",no,na,no,no,no,Yes. Article Fifteen: Teacher Evaluation. Reference only.,Each teacher will be evaluated in accordance with the Evaluation Handbook in effect at the time.,24,high,,yes,na,yes,no,no,"Article Fifteen, TEACHER EVALUATION, begins on PDF page 25 (printed footer 24) and describes procedures in detail: open monitoring/observation, evaluation 'in accordance with the Evaluation Handbook in effect at the time', a pre-observation meeting on the upcoming week's instructional plan, delivery of the evaluative report within fifteen working days, the Interim Assessment conference waiver, and a required conference before any Professional Assessment Instrument is filed (Art. Fifteen A-B.3, pp. 25-26). A's 'not_discussed' is therefore wrong (searches on evaluat*, observation, assessment, instrument, handbook, probationar* all land on p.25), and it supplies no evidence or page. B's status is right and its quote is verbatim from Art. Fifteen B.1, but it cites page 24: that is the printed footer number, one behind the PDF page, which is 25. The document names no student-growth or test-score component (no hits for 'student growth', 'test score', 'achievement', 'summative', 'value-added'). Both candidates are unacceptable as coded data."
