review_id,document_id,district,file_name,question_id,question,a_answer,a_evidence,a_page,a_confidence,a_coder_notes,a_status_correct,a_value_correct,a_evidence_correct,a_page_correct,a_overall_correct,b_answer,b_evidence,b_page,b_confidence,b_coder_notes,b_status_correct,b_value_correct,b_evidence_correct,b_page_correct,b_overall_correct,reviewer_notes
f695627de56f11a6,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_workday_length_002,What is the required length of the teacher workday?,Teachers must be in their classrooms or at a duty station fifteen (15) minutes before student admission and remain fifteen (15) minutes after student dismissal.,"Teachers must be in their respective classrooms, or in school working on instructionally-related tasks, or at a duty station fifteen (15) minutes before the time for admitting students into school, said admission time to be determined by the Principal, provided, however, that no change in the present schedule will change the length of the teacher day.",19,high,,,,,,,15 minutes before and after student admission/dismissal,"Teachers must be in their respective classrooms, or in school working on instructionally-related tasks, or at a duty station fifteen (15) minutes before the time for admitting students into school... Teachers must remain in the classroom, or in school working on instructionally-related tasks, or at a duty station fifteen (15) minutes after the dismissal of students.",18,high,,,,,,,
7cb608b0a8ab0be8,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_prep_guarantee_003,Does the document guarantee teacher planning or preparation time?,yes,"""The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools, in addition to their lunch period, with daily preparation time consisting of one (1) class period during which they will not be assigned to any other duties.""",21,high,,,,,,,yes,The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools... with daily preparation time... All Elementary teachers will receive five (5) preparatory periods per week...,20,high,,,,,,,
1d144de3ebf10e5a,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_prep_minutes_004,How much planning or preparation time is guaranteed?,Junior and senior high school teachers receive one (1) class period of daily preparation time. Elementary teachers receive five (5) preparatory periods per week of not less than forty-five (45) minutes each. Elementary specialists receive a minimum of five (5) preparation periods per week of no less than thirty (30) minutes each.,"C. 2. The Board shall make every reasonable effort to provide all teachers in the junior and senior high schools, in addition to their lunch period, with daily preparation time consisting of one (1) class period during which they will not be assigned to any other duties. C. 3. All Elementary teachers will receive five (5) preparatory periods per week of not less than forty-five (45) minutes each. C.5, By September 1, 2006, all elementary specialists will receive a minimum of five (5) preps per week of no less than 30 minutes each.",21,high,,,,,,,"High school: 1 class period daily; Elementary: 5 periods/week, min 45 mins each; Specialists: 5 periods/week, min 30 mins each",daily preparation time consisting of one (1) class period... All Elementary teachers will receive five (5) preparatory periods per week of not less than forty-five (45) minutes each... all elementary specialists will receive a minimum of five (5) preps per week of no less than 30 minutes each.,20,high,,,,,,,
3a1cd681c5734bae,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_prep_protected_005,"Does the document restrict use of planning time for meetings, coverage, or other duties?",yes,daily preparation time consisting of one (1) class period during which they will not be assigned to any other duties.,20,high,,,,,,,yes,H. Teachers who lose a preparation period because they have to cover for absent faculty members shall be paid at an hourly rate of 1/1000 of the base salary.,11,high,,,,,,,
370bc28735c4a23c,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_lunch_duty_free_006,Does the document guarantee a duty-free lunch?,yes,All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.,20,high,[recall-recovery],,,,,,yes,"""All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.""",21,high,,,,,,,
c00cfccd4ee9c313,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_lunch_minutes_007,How many minutes is the lunch period?,"Elementary teachers have a duty-free lunch period of at least twenty (20) minutes. Junior and senior high school teachers have a duty-free lunch period (duration not explicitly specified in minutes in this section, but Section A.2 of Article on Salaries references a one-half hour paid lunch period for teachers working four hours or more).",All teachers in the junior and senior high schools will have a duty-free lunch period. Elementary teachers shall have a duty-free lunch period of at least twenty (20) minutes.,21,high,,,,,,,30,Teachers who actually work for four (4) hours or more during a calendar day shall be entitled to a one-half hour paid lunch period.,8,high,,,,,,,
5e9ca5c7cafd5976,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_meetings_limits_008,"Does the document limit required faculty, staff, department, or PLC meetings?",yes,"""Teachers may be required to attend professional activities to be held after the dismissal of students which shall be jointly planned and scheduled by the Administration and representatives selected by the faculty at each work site. These activities shall not exceed between ten (10) and thirteen (13) hours per year.""",20,high,,,,,,,yes,Teachers may be required to attend professional activities to be held after the dismissal of students which shall be jointly planned and scheduled by the Administration and representatives selected by the faculty at each work site. These activities shall not exceed between ten (10) and thirteen (13) hours per year.,19,high,[recall-recovery],,,,,,
7af42581516fc292,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,workload_nonteaching_duties_009,"Does the document describe non-teaching duties such as supervision, lunch duty, bus duty, hall duty, or clerical duties?",yes,"Lunch room duty may be assigned to teachers as part of their regular duties without additional compensation. The Board agrees to offer detention hall supervision to teachers, who will be compensated therefore in the amount of $16.15 per session",8,high,,,,,,,yes,"""Lunch room duty may be assigned to teachers as part of their regular duties without additional compensation.""",9,high,"The document explicitly mentions lunch room duty, detention hall supervision, and clerical duties (specifically exempting counselors from them). It also lists bus, lavatory, and study hall duties in the Professional Duties section.",,,,,,
b19eb4213c5a7f66,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_size_limits_001,"Does the document include class-size limits, caps, goals, or review procedures?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7f9269e478a487fc,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_elementary_max_002,What elementary class-size maximums or targets are stated?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7c252a4ab9cabde6,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_secondary_max_003,What middle or high school class-size maximums or targets are stated?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
f4b7760b61d4827c,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,class_overage_remedy_004,Does the document provide remedies when class-size limits are exceeded?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
50c7d02dd926c237,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_procedure_001,Does the document describe teacher evaluation procedures?,not_discussed,,not_applicable,low,"The document contains a section titled ""TEACHER EVALUATION"" (Article 24, based on context clues like ""24"" appearing on page 25) which describes the procedures for evaluation, including monitoring, observation, and the use of an Evaluation Handbook. [grounding failure: evidence is absent from cited passage]",,,,,,Yes. Article Fifteen: Teacher Evaluation. Reference only.,Each teacher will be evaluated in accordance with the Evaluation Handbook in effect at the time.,24,high,,,,,,,
8d3ad0b65c64301b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_system_002,"What evaluation system, framework, or model is named?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,Evaluation Handbook,Each teacher will be evaluated in accordance with the Evaluation Handbook in effect at the time.,25,high,,,,,,,
a16d7b170cc9d0ba,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_observation_count_003,How many formal observations are required?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
ab086f0237e192a7,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_observation_duration_004,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
13285126dbc5488b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_ratings_005,What rating categories or performance levels are used?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
1893c056680c1d50,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_student_growth_006,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
39cc4357f10751b4,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_improvement_plan_007,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"If a teacher’s performance fails to meet expectations, the written evaluation will identify the problem areas and the teacher will be encouraged towards improvement.",24,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
41ce7e948853e54d,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_consequences_008,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
32dc72085d9228d2,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_probation_001,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?","Yes, the document defines ""permanent"" and ""temporary"" status. It defines ""permanent"" as ""for the remainder of the work year in which the vacancy occurs"" and describes ""temporary"" assignments, such as for teachers filling positions created by approved leave or temporary replacements. It does not explicitly define probationary, provisional, tenure, or continuing contract status.",The term “permanent” for purposes of this Section shall be interpreted to mean “for the remainder of the work year in which the vacancy occurs”.,15,high,,,,,,,yes,The term “permanent” for purposes of this Section shall be interpreted to mean “for the remainder of the work year in which the vacancy occurs”.,14,high,,,,,,,
7759796bf8c09b5e,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_nonrenewal_002,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,"Teachers who are hired to fill a specific vacancy will be so advised that they are hired for a limited period of time by some kind of letter of transmittal and will, in all probability, receive a notice on or before May 10th that their contract will not be renewed for the following year.",14,high,,,,,,,yes,"""The contract shall be renewed annually, automatically, during the period of said teacher's first three (3) years of continuous employment by said Board, unless the teacher has been notified, in writing, prior to May 10th that the contract will not be renewed for the following year.""",18,high,,,,,,,
d4c6933839be9c44,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_seniority_definition_003,Does the document define seniority?,yes,"The length of actual service of the teachers in the Manchester School District in the following classifications shall be used to determine a teacher’s seniority, provided said teacher holds New Hampshire State Department certification in that classification:",15,high,,,,,,,yes,"""Seniority shall accrue from the first day of permanent employment as set forth in Article Nine A. (4). Paragraph 1 above.""",17,high,,,,,,,
f999ac30d75fbe7b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_voluntary_transfer_004,"What are the voluntary transfer procedures, if any?","Teachers with eleven (11) years or more of experience may apply in writing by May 4 for a transfer to any certified position listed on a vacancy notice posted by April 20. The Superintendent grants ten such requests based on seniority and available positions, with additional requests at the Superintendent's discretion. Transfers are made at the close of the year. Additionally, teachers may apply in writing by March 1 for a change of school and/or grade assignment to commence at the beginning of the school year whenever a vacancy occurs.","If a teacher has eleven (11) years or more of experience in the School District, he/she may exercise the option to apply in writing by May 4 for a transfer to any position for which he/she is certified which is contained on a vacancy notice, posted in each building, listing all vacancies known as of April 20, the posting date.",24,high,,,,,,,Teachers may apply in writing by March 1 for a change of school and/or grade assignment. Teachers with 11+ years of experience may apply in writing by May 4 for any certified vacancy. The Superintendent will grant ten (10) such requests based on seniority and may grant additional requests at his discretion.,"""Teachers may apply in writing by March 1 for a change of school and/or grade assignment... If a teacher has eleven (11) years or more of experience in the School District, he/she may exercise the option to apply in writing by May 4 for a transfer to any position for which he/she is certified... The Superintendent will grant ten (10) such requests based on seniority and the number of available positions, and may grant such additional requests in his/her sole discretion""",23,high,"Evidence is verbatim and directly answers the question. Appended document text is truncated prior to Article XIV, but per audit instructions, the verbatim quote is preserved and supports the answer.",,,,,,
e0b127de6da5ec38,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_involuntary_transfer_005,Does the document describe involuntary transfer or reassignment procedures?,not_discussed,,not_applicable,low,[grounding failure: reported page does not overlap cited passage],,,,,,yes,"""When a transfer is required and the teacher does not wish to accept the transfer voluntarily, the Superintendent may implement the change as an involuntary transfer... notified as soon as practicable... reason for the transfer... meeting between the teacher involved and the Superintendent if such meeting is requested... area of competence and major or minor field of study will be considered... informed of appropriate vacancies... granted time to visit... transferred to another position in that teacher's classification, if available""",22,high,"Evidence is verbatim and explicitly describes involuntary transfer procedures. Appended document text is truncated prior to Article XIII, but per audit instructions, the verbatim quote is preserved and supports the answer.",,,,,,
d418c13a7fa9c687,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_rif_006,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Layoffs are triggered to decrease the number of teachers. They are based on seniority within classifications. Laid-off teachers are those with the least seniority, notified in writing. Layoff order is inverse seniority, with ties broken by lottery.","If necessary to decrease the number of teachers, the governing body of the school system may lay off the necessary number of teachers based on their seniority... teacher laid off shall be the teacher with the least seniority in that classification and the teacher shall be notified of such in writing... lay off the necessary number of employees in the inverse order of their seniority ranking in such classification. When seniority is equal, lay-off shall be determined by lottery.",15,high,,,,,,,"Layoff procedures include remaining on a recall list for 24 months unless rights are waived, resigned, or not accepted. No new teachers are employed while certified laid-off teachers are available. Seniority determines recall order and involuntary transfers. For involuntary transfers due to reduction in positions, the teacher with the least district-wide seniority is transferred to a position in their classification if available, or to a certified position if not.","C. 8. A teacher who is laid off will remain on the recall list for twenty-four (24) months after the effective date of said teacher's lay-off unless that teacher: a. Waives recall rights; b. Resigns; c. Fails to accept recall to the position that said teacher held immediately prior to layoff or to a substantially equivalent position; or d. Failure to report to work in a position that said teacher has accepted within thirty (30) days after receipt of the notice of recall. C. 9. No new teachers shall be employed while there are certified laid-off and available teachers to fill the vacancies. G. In the event that a teacher is to be transferred because of a reduction in the number of positions within a school, the teacher with the least District wide seniority, as defined in Article Nine D., shall be transferred. The teacher shall be transferred to another position in that teacher's classification, if available, or if not, to a position for which the teacher is certified.",17,high,,,,,,,
4b9c1a3818ffbeea,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_recall_007,Does the document provide recall or callback rights after layoff?,yes,"""If a vacancy occurs, a laid-off employee with the highest seniority in that classification shall be recalled first. Such notice shall be by registered or certified mail, postage prepaid, to the last address given to the Administration by the employee. If a teacher rejects the offer or fails to respond to the Superintendent within ten (10) calendar days after receipt of the above notice of recall, said teacher will be deemed to have refused the position offered and the Superintendent may strike that teacher's name from the various seniority lists and shall then notify the teacher with the next highest seniority.""",17,high,,,,,,,yes,"If a vacancy occurs, a laid-off employee with the highest seniority in that classification shall be recalled first. Such notice shall be by registered or certified mail, postage prepaid, to the last address given to the Administration by the employee. If a teacher rejects the offer or fails to respond to the Superintendent within ten (10) calendar days after receipt of the above notice of recall, said teacher will be deemed to have refused the position offered",15,high,Corrected page number from 16 to 15 based on document text.,,,,,,
ea2749961604cd34,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_rif_criterion_008,What is the primary criterion for determining the order of layoff among teachers?,Seniority,"C. 4. In the event of the lay-off of any employee in the classifications set forth above, the governing body of the school system shall lay off the necessary number of employees in the inverse order of their seniority ranking in such classification.",16,high,,,,,,,seniority,the governing body of the school system shall lay off the necessary number of employees in the inverse order of their seniority ranking in such classification.,15,high,,,,,,,
7e38a8a841a34dac,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_probation_length_009,What is the probationary or provisional period before tenure or continuing status?,Three years,"The contract shall be renewed annually, automatically, during the period of said teacher's first three (3) years of continuous employment by said Board... After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year...",18,high,,,,,,,3 years,"The contract shall be renewed annually, automatically, during the period of said teacher's first three (3) years of continuous employment by said Board... After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year""",18,high,,,,,,,
5585e986dada9216,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_tenure_rules_010,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"""After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year""",18,high,,,,,,,yes,"After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year... The Board may terminate this contract at any time for one or more of the following reasons... provided prior to terminating the contract, the Board shall give the teacher a written notice... the teacher may file with the Board a written request for a hearing...",18,high,,,,,,,
342ec292d206d2dc,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_certification_011,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"""Teachers who have not met State recertification requirements or local requirements, if any, to qualify for recertification shall not receive any base salary increases or annual step increases until such requirements have been met.""",15,high,The document explicitly states requirements for recertification and the consequences (no salary increases) for non-compliance. It also mentions deadlines for satisfying requirements in the context of uncertified teachers.,,,,,,yes,"Teachers who have not met State recertification requirements or local requirements, if any, to qualify for recertification shall not receive any base salary increases or annual step increases until such requirements have been met.",14,high,,,,,,,
bd9c2b1340b5b2d7,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,discipline_just_cause_001,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,No teacher will be disciplined or reprimanded without just cause.,24,high,,,,,,,yes,No teacher will be disciplined or reprimanded without just cause.,25,high,,,,,,,
6fbd04b6da0ba22a,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,discipline_dismissal_002,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"""The Board may terminate this contract at any time for one or more of the following reasons: (1) inefficiency or incompetence; (2) insubordination against reasonable rules of the Board; (3) moral misconduct; (4) disability, as shown by competent medical evidence; (5) elimination of the position to which the teacher was appointed, if no other position exists to which the teacher may be appointed, if qualified, or (6) other due and sufficient cause, provided prior to terminating the contract, the Board shall give the teacher a written notice that termination of that teacher's contract is under consideration and upon written request filed by the teacher with the Board within five (5) days after receipt of such notice, the Board shall within the next succeeding five (5) days give the teacher a statement, in writing, of its reasons therefore. Within twenty (20) days after receipt from the Board of written notice that contract termination is under consideration, the teacher may file with the Board a written request for a hearing, which the Board shall hold within fifteen (15) days after receipt of such request. Such hearing shall be public if the teacher so requests or the Board so designates. The teacher shall have the right to appear with counsel of the teacher's choice at such hearing, whether public or private. The Board shall give the teacher its written decision within fifteen (15) days after such hearing.""",19,high,,,,,,,yes,"The Board may terminate this contract at any time for one or more of the following reasons: (1) inefficiency or incompetence; (2) insubordination against reasonable rules of the Board; (3) moral misconduct; (4) disability, as shown by competent medical evidence; (5) elimination of the position to which the teacher was appointed, if no other position exists to which the teacher may be appointed, if qualified, or (6) other due and sufficient cause, provided prior to terminating the contract, the Board shall give the teacher a written notice that termination of that teacher's contract is under consideration and upon written request filed by the teacher with the Board within five (5) days after receipt of such notice, the Board shall within the next succeeding five (5) days give the teacher a statement, in writing, of its reasons therefore. Within twenty (20) days after receipt from the Board of written notice that contract termination is under consideration, the teacher may file with the Board a written request for a hearing, which the Board shall hold within fifteen (15) days after receipt of such request.",18,high,,,,,,,
b575676fee250803,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_outside_employment_001,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
0548c05f96b92634,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_ethics_002,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,,,,,,,
aec840d268714ed3,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_drug_alcohol_003,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
e0b90a99e531de66,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_social_media_005,Does the document regulate employee social media use?,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
ed0e2487be40c854,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_acceptable_use_006,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
b59d8c0f40067eec,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_academic_freedom_007,Does the document protect academic freedom or personal academic views?,yes,The Board and the Association agree that academic freedom is basic to the attainment of the educational goals of the Manchester Public Schools.,26,high,,,,,,,yes,The Board and the Association agree that academic freedom is basic to the attainment of the educational goals of the Manchester Public Schools.,25,high,,,,,,,
b0757f67bf3d961f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_curriculum_autonomy_008,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",not_discussed,,not_discussed,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,yes,"""The final determination of textbooks will be made by the Board, and such selection shall not be subject to the grievance procedure provided in Article Twenty Five.""",36,high,,,,,,,
44284e27c96b6a5f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_lesson_plans_009,Does the document require lesson plans or specify lesson-plan submission rules?,not_discussed,,not_discussed,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
f2d6ddb80cd289d3,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_political_activity_010,Does the document restrict or protect political activity by teachers?,yes,Religious or lawful political activities of a teacher conducted outside duty hours and off school property shall not be grounds for disciplinary action or for discrimination with respect to the teacher's professional employment.,25,high,,,,,,,"Yes, the document protects political activity by teachers. It states that religious or lawful political activities conducted outside duty hours and off school property shall not be grounds for disciplinary action or discrimination. However, it restricts the use of teacher mailboxes for materials relating to local, state, or national political matters.","""Religious or lawful political activities of a teacher conducted outside duty hours and off school property shall not be grounds for disciplinary action or for discrimination with respect to the teacher's professional employment.""",26,high,,,,,,,
a4e9d7c427844e17,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_non_duty_hours_011,Does the document protect teachers' personal affairs or conduct during non-duty hours?,yes,"""The personal life of a teacher shall be the concern of and warrant the attention of the Board only as it may, directly or indirectly, prevent the teacher from properly performing the teacher's assigned functions during duty hours or be in violation of local or state law.""",26,high,"The passage explicitly addresses the protection of a teacher's personal life/conduct during non-duty hours, limiting Board concern to performance during duty hours or legal violations.",,,,,,yes,"The personal life of a teacher shall be the concern of and warrant the attention of the Board only as it may, directly or indirectly, prevent the teacher from properly performing the teacher's assigned functions during duty hours or be in violation of local or state law.",25,high,,,,,,,
1e3aa6a6e75f9760,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_health_committee_001,Does the document include health and safety provisions or a safety committee?,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7f73f755855babf2,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_assault_protection_002,Does the document provide teacher assault protections or procedures after assault?,not_discussed,,not_applicable,low,[grounding failure: cited passage is absent or belongs to another document],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
829410094f03b8c5,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_student_discipline_003,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,The MSD shall uniformly enforce the code of student conduct in all its buildings throughout the school district. The MSD and the MEA agree to periodically consult with each other as deemed necessary by either party for the purpose of reviewing code of conduct and student discipline issues,61,high,,,,,,,yes,"""The Manchester School District and the Manchester Education Association agree that effective enforcement of a student code of conduct is essential to the education process and for a safe environment for all MSD employees and students. The MSD shall uniformly enforce the code of student conduct in all its buildings throughout the school district. The MSD and the MEA agree to periodically consult with each other as deemed necessary by either party for the purpose of reviewing code of conduct and student discipline issues, and the parties shall cooperate in finding mutually acceptable solutions to problems that arise in the implementation and enforcement of the code of conduct.""",54,high,"The document explicitly discusses student discipline and behavior management through the ""Student Code of Conduct in All Buildings"" memo. It outlines the district's obligation to uniformly enforce the code and the agreement between the MSD and MEA to consult on discipline issues.",,,,,,
3bdceb17268258ac,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_remove_student_004,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
92fbcfa2c83307be,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_emergency_closure_005,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
9f0e1ddc5bf6f26b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_environment_006,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
367c4d4691c1e26b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_security_measures_007,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7f71f410af54acac,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_weapons_008,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
7033c0cd6caca36f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,pd_new_teacher_mentoring_001,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,"""The District agrees to implement a mentor program comprised of at least two (2) teachers for the 2004-2007 school years.""",41,high,"The document explicitly states that the District agrees to implement a mentor program. Passage 7740 specifies the duration (2004-2007 school years) and the number of mentors (at least two). While specific details like release time, stipend, or required meetings are not detailed in this specific sentence, the existence of the program is confirmed. Other passages mention orientation for new personnel (7687) and hiring bonuses (7742-7744), but the mentor program is the most direct answer to ""mentoring"".",,,,,,yes,The District agrees to implement a mentor program comprised of at least two (2) teachers for the 2004-2007 school years. / Plus.33 Mentors,"40, 41",high,"Updated confidence to high. The evidence explicitly and directly mandates a mentor program, directly supporting the 'yes' answer.",,,,,,
4ab24a7acfee059d,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,pd_teacher_leadership_002,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,yes,Plus.22 Building Level Instructional Coordinators. / The Association and the Board shall create a joint study committee to evaluate the impact of the ESEA on the education of Manchester’s students and the professional rights and responsibilities of teachers. / The Special Education Joint Committee and the Subject Matter Specialists Joint Committee shall each be comprised of eight members. The Manchester Education Association shall select four members for each committee and the Superintendent shall select four members for each committee.,"40, 41, 59",high,"Updated confidence to high. The evidence explicitly creates multiple leadership and committee roles (Instructional Coordinators, ESEA committee, joint committees) tied to professional practice and rights.",,,,,,
