document_id,file_name,Question ID,topic category,question,answer,evidence,page number,confidence,coder notes
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_procedure_001,evaluation,Does the document describe teacher evaluation procedures?,Article F (Performance Evaluation); full procedure.,F. Performance Evaluation ... 1. Purpose of Educator Evaluation ... 5. Evaluation Cycle: Training ... 7. Evaluation Cycle: Self-Assessment ... 9. Evaluation Cycle: Observation of Practice and Examination of Artifacts – Educators without PTS,60,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_system_002,evaluation,"What evaluation system, framework, or model is named?",Model System for Educator Evaluation (603 CMR 35.00 et seq.),"based on M.G.L., c.71, § 38; M.G.L. c.150E; the Educator Evaluation regulations, 603 CMR 35.00 et seq.; and the Model System for Educator Evaluation developed and which may be updated from time to time by the Department of Elementary and Secondary Education.",60,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_observation_count_003,evaluation,How many formal observations are required?,Non-PTS yr 1: 1 announced + 4 unannounced; Non-PTS yrs 2-3: 3 unannounced; PTS proficient/exemplary: 1 unannounced/cycle; PTS needs improvement: 2 unannounced; PTS unsatisfactory: 1 announced + 4 unannounced (1 yr plan) or 1 announced + 2 unannounced (≤6 mo plan).,first year... at least one announced observation... at least four unannounced observations... second and third years... at least three unannounced observations... proficient or exemplary... at least one unannounced observation... needs improvement... at least two unannounced observations... unsatisfactory... no fewer than one announced and four unannounced observations [one year] or no fewer than one announced and two unannounced observations [six months or fewer].,66,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_observation_duration_004,evaluation,Does the document specify observation duration or minimum length?,"Partial or full-period, walkthroughs, or any duration; follow-up for <proficient rating requires at least 30 minutes.","Unannounced observations may be in the form of partial or full-period classroom visitations, Instructional Rounds, Walkthroughs, Learning Walks, or any other means deemed useful by the Evaluator... observation of at least 30 minutes in duration within 30 school days.",67,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_ratings_005,evaluation,What rating categories or performance levels are used?,"Exemplary, Proficient, Needs Improvement, Unsatisfactory.",There shall be four performance ratings: Exemplary... Proficient... Needs Improvement... Unsatisfactory...,62,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_student_growth_006,evaluation,"Does the evaluation use student growth, test scores, value-added, or student outcomes?","Yes; MCAS Student Growth Percentile (SGP), MEPA gain scores, classroom/curriculum framework assessments, and student learning goal progress.","Multiple measures of student learning, growth, and achievement, which shall include: Measures of student progress on classroom assessments... MCAS Student Growth Percentile (SGP) or Massachusetts English Proficiency Assessment gain scores... Measures of student progress and/or achievement toward student learning goals set between the Educator and Evaluator",63,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_improvement_plan_007,evaluation,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,Improvement Plan shall mean a plan developed by the Evaluator of at least 30 calendar days and no more than one school year for Educators with PTS who are rated unsatisfactory with goals specific to improving the Educator’s unsatisfactory performance.,60,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,evaluation_consequences_008,evaluation,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",yes,"""In order to attain Professional Teacher Status, the Educator should achieve ratings of proficient or exemplary on each Performance Standard and overall."" ""Any teacher who has received two interim overall unsatisfactory evaluations between September and February of that year may be rejected for transfer by the School Site Council Personnel Subcommittee."" ""Educators with PTS whose summative performance rating is exemplary shall be recognized and rewarded with leadership roles, promotions, additional compensation, public commendation or other acknowledgment as determined by the district through collective bargaining where applicable.""","73, 79",high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_probation_001,job security,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?",no,The Committee shall not be required to post for transfer any position held by a “provisional” teacher whom the Committee has made “permanent.”,78,medium,"Cited page 78 is outside the provided text excerpt. Evidence references terms but does not define them, supporting the 'no' answer."
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_nonrenewal_002,job security,"Does the document state nonrenewal notice, hearing, or appeal rules?",no,"When the evaluation process results in the termination or non-renewal of an Educator, then no financial remedy or reinstatement shall issue if there was substantial compliance.",74,low,"Cited page 74 is outside the provided text excerpt. Evidence discusses remedies rather than notice/hearing rules; cannot verify 'no' from provided text, but answer stands."
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_seniority_definition_003,seniority,Does the document define seniority?,yes,"Seniority in the teachers’ unit is defined as total years of professional service in the Boston Public School system for which salary credit is given for step advancement, including years on maximum whether or not such teaching experience (120 days) results in a provisional contract in any year.",75,medium,"Cited page 75 is outside the provided text excerpt. Quoted evidence is a direct definition, but verification limited to provided pages."
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_voluntary_transfer_004,transfers,"What are the voluntary transfer procedures, if any?","Decisions on voluntary in-transfer are made by a School Site Council Subcommittee (2 teachers, 1 parent, 1 high school student, Principal/Headmaster) with a majority vote, and the Principal votes with the majority. Decisions may ignore seniority. If the Council cannot decide, prior contract provisions apply. Provisional teachers with a letter of reasonable assurance may be considered for transfer-listed positions. Schools may advertise or re-advertise vacancies after interviewing or if vacancies occur after the regular transfer process.","Decisions on the voluntary in-transfer of teachers, the hiring of new teachers for “real” vacancies, and consistent with the terms of the current contract the choice of teachers from the excess pool will be made by a Subcommittee of the School Site Council composed of two teachers, one parent, one student in high schools and the Principal/Headmaster, with a majority required for decision and with the Principal/ Headmaster voting with the majority. ... Decisions on the voluntary in-transfer of teachers may be made without regard to teacher seniority. In the event that the School Site Council is unable to reach a decision, the contract provisions in effect prior to the universal implementation of shared decision-making school-based management shall apply.",15,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_involuntary_transfer_005,transfers,Does the document describe involuntary transfer or reassignment procedures?,yes,"a teacher who does not apply for Project Promise or who applies but is not selected may be excessed or otherwise involuntarily assigned elsewhere in the system. Involuntary traveling assignments for all K1 and K2 teachers will be made in reverse order of seniority. If the COSE’s assignment is reduced beyond 0.5 FTE, they will also receive an excess notice and access to the COSE Pool.",37,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_rif_006,layoffs,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Layoff applies to permanent teachers/nurses, not provisional. Written notice is required by June 1 preceding the layoff year. Employees are laid off in reverse order of seniority within their program area, with senior staff able to displace juniors in other qualified areas. Recall rights last four years, granting first preference for vacancies before March 15 (permanent) or December 1 (temporary). Teachers must accept/reject recall offers within three days; rejecting a March 15 or earlier offer forfeits recall rights. Seniority does not accrue during recall.","An employee will be given written notice of layoff by June 1 of the professional work year preceding the professional work year in which the layoff is to take place. Employees will be laid off in reverse order of seniority within a program area. Effective in the 1994-95 school year, all teachers shall have recall rights for four years from the effective date of layoff.","83, 84",high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_recall_007,layoffs,Does the document provide recall or callback rights after layoff?,yes,"""No teacher will be laid off or denied recall rights as a consequence of the Project Promise program."" (p. 37); ""The layoff and recall procedures for swimming instructors will be that specified in Article V (L) of this Agreement."" (p. 42); ""Layoff and recall shall be by seniority by job title."" (p. 45)","37, 42, 45",high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_rif_criterion_008,layoffs,What is the primary criterion for determining the order of layoff among teachers?,Seniority,"Teachers shall be ranked by seniority (as defined in Section V(H) above) within each program area, including teachers on recall lists.",75,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_probation_length_009,job security,What is the probationary or provisional period before tenure or continuing status?,sixty (60) school days,Seniority shall be measured from the first day of such employment after completion of a probationary period of sixty (60) school days.,138,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_tenure_rules_010,job security,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"""Principals will be required to make recommendations as to which provisional teachers they want to make permanent teachers by February 1st of each year. Principals will be notified by February 15th if their recommendations have been approved. The Superintendent shall make permanent appointment of provisional teachers by March 27th.""",36,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,security_certification_011,job security,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,Employees shall be deemed qualified in a program area by holding a valid state certificate or approval for such area and by meeting one of the following criteria:,75,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,discipline_just_cause_001,discipline,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,Any discipline in relation to collective bargaining unit members shall be for just cause.,126,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,discipline_dismissal_002,discipline,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"In those cases where the Educator was placed on an Improvement Plan as a result of his/her Summative rating at the end of his/her Directed Growth Plan, if the Evaluator determines that the Educator is not making substantial progress toward proficiency, the Evaluator shall recommend to the superintendent that the Educator be dismissed. If the Evaluator determines that the Educator’s practice remains at the level of unsatisfactory, the Evaluator shall recommend to the superintendent that the Educator be dismissed.",72,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_outside_employment_001,teacher rights and conduct,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_ethics_002,teacher rights and conduct,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_drug_alcohol_003,teacher rights and conduct,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_social_media_005,teacher rights and conduct,Does the document regulate employee social media use?,not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_acceptable_use_006,teacher rights and conduct,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_academic_freedom_007,teacher rights and conduct,Does the document protect academic freedom or personal academic views?,yes,"To maintain and improve the condition of its members with respect to salaries, pension, professional status, conditions of employment in general and the right of freedom of expression in and out of the classroom.",B-1,high,"Corrected from 'no' to 'yes'. The evidence explicitly states a purpose of the organization is to protect 'the right of freedom of expression in and out of the classroom,' which directly addresses academic freedom and personal academic views. [keyword-rescue]"
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_curriculum_autonomy_008,teacher rights and conduct,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",yes,– to determine which textbooks shall be used in the schools; – to prescribe curricula and rules governing student discipline;,5,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_lesson_plans_009,teacher rights and conduct,Does the document require lesson plans or specify lesson-plan submission rules?,yes,Teachers shall maintain up-to-date written evidence of adequate prior lesson preparation. These plan and mark books will be available for review by the principal or the designated supervisor during classroom observation or at other reasonable times during the school day when the teacher is not using the plan and mark books.,101,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_political_activity_010,teacher rights and conduct,Does the document restrict or protect political activity by teachers?,not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,conduct_non_duty_hours_011,teacher rights and conduct,Does the document protect teachers' personal affairs or conduct during non-duty hours?,not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_health_committee_001,safety and working conditions,Does the document include health and safety provisions or a safety committee?,yes,"A classroom will be closed when the temperature falls below 60 F., or whenever the temperature or climate becomes too oppressive.",99,high,Updated evidence from a weak keyword snippet to an explicit contractual provision regarding environmental controls and classroom safety.
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_assault_protection_002,safety and working conditions,Does the document provide teacher assault protections or procedures after assault?,yes,"Principals shall report all cases of assault suffered by teachers, in connection with their employment, to the Director of Personnel. ... The Committee shall indemnify a teacher in its employ for expenses or damages sustained by him ... Related medical expenses of a person absent pursuant to III A, f, 1 shall be paid for by the Committee.",101,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_student_discipline_003,safety and working conditions,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,"Teachers directly involved in the suspension of a student shall have the opportunity, if requested, to confer with student’s parents or legal guardians prior to the readmission of the suspended student.",100,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_remove_student_004,safety and working conditions,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_emergency_closure_005,safety and working conditions,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_environment_006,safety and working conditions,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",yes,"A classroom will be closed when the temperature falls below 60 F., or whenever the temperature or climate becomes too oppressive. ... The Committee shall continue to cooperate with the Union in a mutual effort to eradicate the asbestos problem from school buildings. ... [The company will be] hired to conduct independent air testing on an as-needed basis and report its findings ... All students and staff shall be provided with safe and clean learning spaces/classrooms. ... repairs which are disruptive to the education process are not done during class time.",98-100,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_security_measures_007,safety and working conditions,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",yes,"including clerical paras, teacher paras, library paras, tool keepers, bilingual paras, security paras",132,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,safety_weapons_008,safety and working conditions,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,pd_new_teacher_mentoring_001,professional development,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,The Union shall be allowed to participate in orientation programs for new teachers.,53,medium,"Stage 1 answer contradicts its own evidence. The quoted passage explicitly references 'orientation programs for new teachers', indicating such programs are provided. Revised to 'yes'. Confidence set to medium as page 53 is outside the provided excerpt."
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,pd_teacher_leadership_002,professional development,"Does the document create teacher leadership roles, instructional coaches, councils, or committees tied to professional practice?",yes,"An Instructional Leadership Team shall be established at each school and shall be a representative body of the professional staff at the school. It shall be composed of administrators and teachers from the various grade levels, disciplines, and programs of the school. The Team shall serve as an advisory board to the principal/headmaster on issues related to teaching, learning, assessment and professional development.",10,high,
boston_public_schools__boston_2021_24_collective_bargaining_agreement__4a18c510,Boston_2021-24-Collective-Bargaining-Agreement.pdf,pd_career_ladder_003,professional development,"Does the document include a career ladder, teacher advancement pathway, or differentiated career roles?",yes,"The development of a professional teacher career ladder is one way to provide these incentives to attract and keep quality teachers in the profession. The BPS shall establish a Career in Teaching Program that will be governed by a Career in Teaching Plan... Although not a requirement, successful completion of the NBPTS certification requirements may be considered as a special qualification for Lead Teacher eligibility... All National Board Certified Teachers shall receive additional compensation in the amount of 4% of their annual base salary as long as they hold National Board Certification.",90,medium,"Evidence explicitly confirms a career ladder and differentiated roles. Confirmed 'yes'. Confidence adjusted to medium as page 90 is outside the provided excerpt, but the quoted passage directly supports the affirmative answer."
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_doc_type_001,document metadata,What type of district document is this PDF?,CBA,COLLECTIVE BARGAINING AGREEMENT BETWEEN DUVAL TEACHERS UNITED AND DUVAL COUNTY SCHOOL BOARD 2011-2014 TEACHERS,1,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_effective_dates_002,document metadata,What school years or effective dates does the document cover?,2011-2014,2011-2014 TEACHERS,1,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_bargaining_unit_003,document metadata,Which employee group or bargaining unit is covered?,"Teachers (Classroom Teachers, Guidance Counselors, Psychologists, Occupational Specialists, Media Specialists, Social Workers, and other instructional staff)","The bargaining unit shall include: Classroom Teachers: Nursery (A.P. Randolph), Pre-Kindergarten, Kindergarten, Elementary (1 - 5), Middle School (6 - 8), Senior High (9 - 12), Driver Education, Exceptional (Special Education), Remedial, Resource (Art, Music, etc.), Vocational Technical, Office Education, Industrial Arts, Manpower and Diversified (DCT), Guidance Counselors; Psychologists; Occupational Specialists; Media Specialists; Social Workers; Specialists - Other Instructional; TV Instructors; Other Instructional (except Administrative Assistants).",6,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_document_scope_004,document metadata,"Does the document state that it is binding, advisory, summary-only, or not a contract?",binding,"to set forth herein basic and full agreement between the parties concerning wages, hours, terms and conditions of employment.",6,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_text_usability_005,document metadata,Is the PDF text extractable enough for reliable coding?,usable,Should any provisions of this Agreement be declared illegal by a court of competent jurisdiction then such provisions shall be replaced by a provision agreed upon by the Employer and D.T.U.,84,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_cites_state_law_006,document metadata,"Does the document cite any state laws, statutes, or administrative codes?",yes,"Pursuant to and in accordance with all applicable provisions of Part 2, Chapter 447, Florida Statutes",6,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_state_law_citations_007,document metadata,Quote all sentences citing state laws or statutes.,"Pursuant to and in accordance with all applicable provisions of Part 2, Chapter 447, Florida Statutes, and the Rules and Regulations of the Public Employees Relations Commission, the Duval County School Board, hereinafter referred to as the Employer, including its duly designated representatives, recognizes the Duval Teachers United, hereinafter referred to as DTU, as the exclusive bargaining representative for those employees in the defined bargaining unit for the purpose of collective bargaining with respect to the determination of the wages, hours, and terms and conditions of employment of the public employees, hereinafter referred to as employee(s) unless otherwise indicated, within the bargaining unit. | The bargaining representative shall mean the employee organization certified as the exclusive bargaining agent pursuant to and in accordance with all applicable provisions of Part 2, Chapter 447, Florida Statutes. | A principal is an employee qualified in accordance with Florida Statutes, who is assigned responsibility for administrative direction and instructional supervision at an individual school. | The School Board--The Duval County School Board, the duly-elected Board established under the Florida Constitution, Article IX, Section 4, and Florida Statues, which has the responsibility for the organization and control of the public schools of Duval County. | Federal and State Constitutions, Florida State Statutes, State Department of Education and State Board of Education Rules, Public Employees Relations Commission Rules, rulings, and decisions with respect to employee rights are incorporated and made a part of this contract. | Both DTU and DCSB acknowledge their responsibilities to adhere to Florida Statute and other laws regarding matters that apply to this Agreement. | Unless and until such amendment is enacted or adopted and becomes effective, the conflicting provision of the collective bargaining Contract shall become effective (Reference, Chapter 447.309(3). | For the purpose of this Contract, all references made to Chapter 447 shall utilize the language and definitions of Chapter 447. | All provisions of this Contract shall be subject to Florida Statues, Chapter 447. | Consistent with the provision of Florida Statute 447.509, DTU members may hold meetings before or after the normal school day for students, or workday if non-school-based, provided such meetings do not conflict with other school activities or assigned duties of employees. | All employee organization rights included in this Agreement shall be granted exclusively to the DTU, unless and until recognition is changed or withdrawn, pursuant to Florida Statute 447, and in compliance with Florida Statutes and the Rules and Regulations of the Public Employee Relations Commission.","""Pursuant to and in accordance with all applicable provisions of Part 2, Chapter 447, Florida Statutes..."" (p.6); ""The bargaining representative shall mean the employee organization certified as the exclusive bargaining agent pursuant to and in accordance with all applicable provisions of Part 2, Chapter 447, Florida Statutes."" (p.7); ""A principal is an employee qualified in accordance with Florida Statutes..."" (p.7); ""Federal and State Constitutions, Florida State Statutes... are incorporated and made a part of this contract."" (p.8); ""Both DTU and DCSB acknowledge their responsibilities to adhere to Florida Statute and other laws..."" (p.8); ""All provisions of this Contract shall be subject to Florida Statues, Chapter 447."" (p.9); ""Consistent with the provision of Florida Statute 447.509..."" (p.11); ""...pursuant to Florida Statute 447, and in compliance with Florida Statutes..."" (p.13).","6, 7, 8, 9, 11, 13",high,Updated evidence to include representative quotes spanning multiple pages to fully support the comprehensive 'quote all' answer. All cited statutes explicitly appear in the provided text.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_cites_federal_law_008,document metadata,"Quote all sentences citing federal laws, statutes, or regulations.","""Employees on an approved leave of absence without pay under the Family Medical Leave Act shall be eligible to continue the employer paid group health and flexible dollars without charge at the employee-only level for one period of twelve (12) weeks per year*.""; ""*The period of coverage will follow Duval County Public School Board policy for FMLA and/or approved leave policies.""; ""A minimum of two (2) instructors per school should be hired, i.e., one (1) officer and one (1) non-commissioned officer. (ARMY REGULATION C4, AR145-2).""","""Employees on an approved leave of absence without pay under the Family Medical Leave Act shall be eligible to continue the employer paid group health and flexible dollars without charge at the employee-only level for one period of twelve (12) weeks per year*.""; ""*The period of coverage will follow Duval County Public School Board policy for FMLA and/or approved leave policies.""; ""A minimum of two (2) instructors per school should be hired, i.e., one (1) officer and one (1) non-commissioned officer. (ARMY REGULATION C4, AR145-2).""","68, 71",medium,"The provided source document is truncated (ends at page 42). Pages 68 and 71 are missing, preventing direct verification. Confidence lowered to medium. The quoted content is structurally consistent with standard contract provisions."
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,meta_federal_law_citations_009,document metadata,Which federal laws or statutes are cited?,"Family Medical Leave Act (FMLA); ARMY REGULATION C4, AR145-2","""under the Family Medical Leave Act""; ""ARMY REGULATION C4, AR145-2""","68, 71",medium,"The provided source document is truncated (ends at page 42). Pages 68 and 71 are missing, preventing direct verification. Confidence lowered to medium."
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_salary_schedule_001,compensation,Does the document include a teacher salary schedule or salary scale?,yes; Appendix A (Title not specified in this section; covered group: Teachers),Teachers shall be paid in accordance with Appendix A on the basis of approved experience and training and in accordance with these guidelines.,62,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_salary_schedule_002,compensation,What year or years does the salary schedule cover?,"Not specified; document states it governs pay during the term of the agreement, with step movement tied to the preceding school year.","The parties agree that the language ratified on the attached Appendix , shall govern the payment of teachers during the term of this agreement to include step movement if any.",62,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_step_increment_003,compensation,Does the document explain annual step advancement or salary increments?,"yes; teachers must have worked ninety-nine (99) or more days in Duval County during the preceding school year to advance one step, subject to approval.","If step movement is approved, teachers who have worked ninety-nine (99) or more days in Duval County during the preceding school year will be advanced one (1) step in the appropriate column.",62,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_prior_experience_005,compensation,Does the document state how prior teaching experience is credited for salary placement?,"yes; maximum of 10 years initially, increased to 15 years retroactive to 00-01 and effective 01-02; includes combined teaching/other creditable experience, military (1 yr per 12 mo continuous, max 4 yrs), and DTU staff (max 10 yrs); requires 4-year degree prior to experience and HR verification.","For new employees with no prior Duval experience, credit for combined teaching and other creditable experience may be allowed up to a maximum of ten (10) years... up to a maximum of fifteen (15) years. Active military service experience may be allowed at a rate of one (1) year for each twelve (12) months continuous service up to a maximum of four( 4) years... Teaching experience may be granted only if the teacher had earned a four-year degree prior to the experience.",62-63,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_performance_pay_006,compensation,"Does the document include performance pay, merit pay, or evaluation-based compensation?",yes; Performance Pay schedule in Appendix C,Teachers who qualify for performance pay shall be paid in accordance with the Performance Pay schedule in Appendix C.,65,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_performance_pay_007,compensation,How are teachers evaluated for purposes of performance-based pay eligibility?,"Teachers must receive a satisfactory or higher annual evaluation on the ""Professional Growth of Teacher"" instrument.","""The teacher received a satisfactory or higher annual evaluation on the 'Professional Growth of Teacher' instrument.""",94,medium,Page 94 is outside the provided document excerpt. Answer retained based on explicit Stage 1 quote.
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_cost_of_living_007,compensation,Does the document specify across-the-board raises or COLA percentages?,not_discussed,,not_applicable,high,
duval_county_public_schools__collective_bargaining_agreement_2011_2014t__cf81f1a2,Collective_Bargaining_Agreement_2011-2014T_.pdf,pay_extra_duty_schedule_008,compensation,Does the document include an extra-duty or supplemental pay schedule?,yes,APPENDIX B - SALARY-SUPPLEMENT SCHEDULE,87,high,
